"newspaper","date","epu_news_rel","epu_cat2_news_rel","epu_cat3_news_rel","epu_cat4_news_rel","epu_cat5_news_rel","epu_cat6_news_rel","epu_cat7_news_rel","epu_cat8_news_rel","epu_cat9_news_rel","epu_cat10_news_rel","epu_cat11_news_rel","epu_cat12_news_rel","epu_cat13_news_rel","epu_cat14_news_rel"
"el_pais","06-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","07-2002",0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0
"el_pais","08-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","09-2002",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","10-2002",0.046153846153846156,0.0,0.03076923076923077,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.046153846153846156,0.046153846153846156,0.046153846153846156,0.046153846153846156,0.015384615384615385
"el_pais","11-2002",0.05232558139534884,0.03488372093023256,0.0,0.011627906976744186,0.011627906976744186,0.0,0.03488372093023256,0.011627906976744186,0.0,0.05232558139534884,0.046511627906976744,0.023255813953488372,0.05232558139534884,0.005813953488372093
"el_pais","12-2002",0.0072992700729927005,0.0036496350364963502,0.0,0.0,0.0,0.0036496350364963502,0.0036496350364963502,0.0,0.0,0.0072992700729927005,0.0036496350364963502,0.0,0.0072992700729927005,0.0
"el_pais","01-2003",0.022508038585209004,0.012861736334405145,0.0,0.00964630225080386,0.006430868167202572,0.0,0.006430868167202572,0.0,0.003215434083601286,0.022508038585209004,0.01929260450160772,0.01929260450160772,0.01929260450160772,0.012861736334405145
"el_pais","02-2003",0.013157894736842105,0.003289473684210526,0.0,0.0,0.0,0.0,0.006578947368421052,0.003289473684210526,0.0,0.013157894736842105,0.009868421052631578,0.006578947368421052,0.013157894736842105,0.006578947368421052
"el_pais","03-2003",0.003236245954692557,0.0,0.0,0.0,0.003236245954692557,0.0,0.003236245954692557,0.0,0.0,0.003236245954692557,0.003236245954692557,0.003236245954692557,0.003236245954692557,0.0
"el_pais","04-2003",0.01048951048951049,0.0,0.0,0.0,0.0034965034965034965,0.0,0.0034965034965034965,0.0,0.0,0.01048951048951049,0.0034965034965034965,0.0034965034965034965,0.01048951048951049,0.0
"el_pais","05-2003",0.00906344410876133,0.0030211480362537764,0.0,0.0,0.0030211480362537764,0.0030211480362537764,0.0030211480362537764,0.0,0.0030211480362537764,0.00906344410876133,0.0030211480362537764,0.006042296072507553,0.00906344410876133,0.0030211480362537764
"el_pais","06-2003",0.0035971223021582736,0.0,0.0,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.0
"el_pais","07-2003",0.002824858757062147,0.002824858757062147,0.0,0.0,0.0,0.002824858757062147,0.002824858757062147,0.0,0.002824858757062147,0.002824858757062147,0.0,0.002824858757062147,0.002824858757062147,0.002824858757062147
"el_pais","08-2003",0.0064516129032258064,0.0,0.0032258064516129032,0.0,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0032258064516129032,0.0064516129032258064,0.0032258064516129032,0.0
"el_pais","09-2003",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","10-2003",0.0029239766081871343,0.0029239766081871343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029239766081871343,0.0029239766081871343,0.0,0.0029239766081871343,0.0029239766081871343
"el_pais","11-2003",0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.0031847133757961785,0.006369426751592357,0.0
"el_pais","12-2003",0.0078125,0.00390625,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.00390625
"el_pais","01-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","02-2004",0.006211180124223602,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.006211180124223602,0.0,0.006211180124223602,0.006211180124223602
"el_pais","03-2004",0.01935483870967742,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.01935483870967742,0.012903225806451613,0.012903225806451613,0.012903225806451613,0.0064516129032258064
"el_pais","04-2004",0.002840909090909091,0.002840909090909091,0.0,0.0,0.0,0.0,0.002840909090909091,0.0,0.0,0.002840909090909091,0.002840909090909091,0.002840909090909091,0.002840909090909091,0.0
"el_pais","05-2004",0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.0
"el_pais","06-2004",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","07-2004",0.012121212121212121,0.0030303030303030303,0.0,0.0030303030303030303,0.0,0.0,0.0030303030303030303,0.0,0.0,0.012121212121212121,0.006060606060606061,0.00909090909090909,0.012121212121212121,0.0030303030303030303
"el_pais","08-2004",0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.011363636363636364,0.011363636363636364,0.003787878787878788,0.011363636363636364,0.003787878787878788
"el_pais","09-2004",0.011673151750972763,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.011673151750972763,0.0038910505836575876,0.007782101167315175,0.007782101167315175,0.0
"el_pais","10-2004",0.01912568306010929,0.00273224043715847,0.0,0.0,0.00273224043715847,0.00273224043715847,0.0,0.0,0.00273224043715847,0.01912568306010929,0.00546448087431694,0.00546448087431694,0.01092896174863388,0.00273224043715847
"el_pais","11-2004",0.009456264775413711,0.0,0.0,0.0,0.002364066193853428,0.0,0.0,0.0,0.0,0.009456264775413711,0.0070921985815602835,0.004728132387706856,0.009456264775413711,0.004728132387706856
"el_pais","12-2004",0.03773584905660377,0.016981132075471698,0.0018867924528301887,0.005660377358490566,0.016981132075471698,0.005660377358490566,0.0018867924528301887,0.0037735849056603774,0.0,0.03773584905660377,0.035849056603773584,0.022641509433962263,0.03018867924528302,0.013207547169811321
"el_pais","01-2005",0.025423728813559324,0.0,0.002824858757062147,0.0,0.00847457627118644,0.002824858757062147,0.011299435028248588,0.0,0.002824858757062147,0.025423728813559324,0.01977401129943503,0.014124293785310734,0.022598870056497175,0.011299435028248588
"el_pais","02-2005",0.018276762402088774,0.0026109660574412533,0.0,0.0,0.0026109660574412533,0.0026109660574412533,0.005221932114882507,0.0,0.0,0.018276762402088774,0.013054830287206266,0.005221932114882507,0.015665796344647518,0.005221932114882507
"el_pais","03-2005",0.0061162079510703364,0.0030581039755351682,0.0,0.0,0.0,0.0,0.0030581039755351682,0.0,0.0030581039755351682,0.0061162079510703364,0.0061162079510703364,0.0030581039755351682,0.0061162079510703364,0.0030581039755351682
"el_pais","04-2005",0.01366120218579235,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.01366120218579235,0.0,0.0,0.0,0.0,0.01366120218579235,0.01366120218579235,0.00546448087431694,0.01366120218579235,0.00546448087431694
"el_pais","05-2005",0.010869565217391304,0.0,0.0,0.0,0.007246376811594203,0.0,0.0036231884057971015,0.0,0.0036231884057971015,0.010869565217391304,0.007246376811594203,0.010869565217391304,0.007246376811594203,0.0
"el_pais","06-2005",0.016666666666666666,0.006666666666666667,0.0,0.0,0.01,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.016666666666666666,0.01,0.013333333333333334,0.01,0.0
"el_pais","07-2005",0.014669926650366748,0.0,0.0,0.0,0.004889975550122249,0.0024449877750611247,0.0,0.0,0.0,0.014669926650366748,0.007334963325183374,0.012224938875305624,0.012224938875305624,0.0
"el_pais","08-2005",0.021917808219178082,0.0,0.0027397260273972603,0.0,0.0136986301369863,0.0,0.0027397260273972603,0.0,0.0,0.021917808219178082,0.005479452054794521,0.00821917808219178,0.0136986301369863,0.0027397260273972603
"el_pais","09-2005",0.021333333333333333,0.005333333333333333,0.0026666666666666666,0.0026666666666666666,0.008,0.005333333333333333,0.008,0.0,0.0026666666666666666,0.021333333333333333,0.018666666666666668,0.008,0.021333333333333333,0.008
"el_pais","10-2005",0.021739130434782608,0.004830917874396135,0.0,0.0024154589371980675,0.00966183574879227,0.004830917874396135,0.0024154589371980675,0.0,0.0024154589371980675,0.021739130434782608,0.01932367149758454,0.012077294685990338,0.021739130434782608,0.0024154589371980675
"el_pais","11-2005",0.02512562814070352,0.005025125628140704,0.002512562814070352,0.0,0.002512562814070352,0.0,0.002512562814070352,0.002512562814070352,0.002512562814070352,0.02512562814070352,0.022613065326633167,0.007537688442211055,0.02512562814070352,0.007537688442211055
"el_pais","12-2005",0.027422303473491772,0.005484460694698354,0.0,0.0018281535648994515,0.005484460694698354,0.0,0.005484460694698354,0.0,0.005484460694698354,0.027422303473491772,0.025594149908592323,0.016453382084095063,0.025594149908592323,0.007312614259597806
"el_pais","01-2006",0.005479452054794521,0.0,0.0027397260273972603,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.005479452054794521,0.005479452054794521,0.0027397260273972603,0.005479452054794521,0.0
"el_pais","02-2006",0.012919896640826873,0.0,0.0,0.0,0.00516795865633075,0.0,0.00516795865633075,0.0,0.0,0.012919896640826873,0.002583979328165375,0.00516795865633075,0.012919896640826873,0.00516795865633075
"el_pais","03-2006",0.012919896640826873,0.002583979328165375,0.0,0.0,0.002583979328165375,0.0,0.0,0.0,0.0,0.012919896640826873,0.007751937984496124,0.0103359173126615,0.012919896640826873,0.0
"el_pais","04-2006",0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.0036231884057971015,0.0036231884057971015,0.0036231884057971015,0.0
"el_pais","05-2006",0.02586206896551724,0.0,0.0017241379310344827,0.0,0.0017241379310344827,0.0034482758620689655,0.022413793103448276,0.0,0.0,0.02586206896551724,0.01896551724137931,0.013793103448275862,0.022413793103448276,0.008620689655172414
"el_pais","06-2006",0.01968503937007874,0.0,0.0,0.0,0.011811023622047244,0.0,0.007874015748031496,0.0,0.003937007874015748,0.01968503937007874,0.011811023622047244,0.011811023622047244,0.01968503937007874,0.003937007874015748
"el_pais","07-2006",0.007481296758104738,0.004987531172069825,0.0,0.0,0.004987531172069825,0.0,0.0024937655860349127,0.0,0.0,0.007481296758104738,0.004987531172069825,0.007481296758104738,0.004987531172069825,0.0024937655860349127
"el_pais","08-2006",0.014705882352941176,0.0027010804321728693,0.00030012004801920766,0.000900360144057623,0.005402160864345739,0.0006002400960384153,0.0027010804321728693,0.00030012004801920766,0.0027010804321728693,0.014705882352941176,0.009603841536614645,0.0078031212484993995,0.012304921968787515,0.0039015606242496998
"el_pais","09-2006",0.009988584474885844,0.0008561643835616438,0.0,0.0,0.003995433789954338,0.00028538812785388126,0.0008561643835616438,0.0,0.001141552511415525,0.009988584474885844,0.007420091324200913,0.006563926940639269,0.008561643835616438,0.003995433789954338
"el_pais","10-2006",0.007181844297615628,0.0011490950876185005,0.0,0.0002872737719046251,0.002872737719046251,0.0005745475438092502,0.0014363688595231256,0.0,0.0005745475438092502,0.007181844297615628,0.004883654122378627,0.004021832806664752,0.006032749209997127,0.002298190175237001
"el_pais","11-2006",0.01062342745317305,0.0030752026838132512,0.0002795638803466592,0.0002795638803466592,0.003913894324853229,0.0,0.0019569471624266144,0.0,0.0013978194017332962,0.01062342745317305,0.00726866088901314,0.00363433044450657,0.009505171931786413,0.0019569471624266144
"el_pais","12-2006",0.00813692480359147,0.001122334455667789,0.0005611672278338945,0.0,0.0030864197530864196,0.0002805836139169473,0.0002805836139169473,0.0,0.0016835016835016834,0.00813692480359147,0.003647586980920314,0.002244668911335578,0.005331088664421998,0.0005611672278338945
"el_pais","01-2007",0.006831006831006831,0.000297000297000297,0.000297000297000297,0.0,0.002079002079002079,0.001188001188001188,0.000594000594000594,0.000297000297000297,0.000297000297000297,0.006831006831006831,0.002673002673002673,0.002673002673002673,0.003861003861003861,0.000594000594000594
"el_pais","02-2007",0.005734310289901242,0.0012742911755336094,0.00031857279388340236,0.00031857279388340236,0.0022300095571838167,0.0006371455877668047,0.0012742911755336094,0.0,0.0,0.005734310289901242,0.003504300732717426,0.002548582351067219,0.005097164702134438,0.0012742911755336094
"el_pais","03-2007",0.011879804332634521,0.0020964360587002098,0.0020964360587002098,0.0,0.0034940600978336828,0.0006988120195667365,0.001397624039133473,0.0,0.001397624039133473,0.011879804332634521,0.007686932215234102,0.006289308176100629,0.009084556254367574,0.004891684136967156
"el_pais","04-2007",0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.006944444444444444,0.0,0.006944444444444444,0.006944444444444444
"el_pais","05-2007",0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0
"el_pais","06-2007",0.005847953216374269,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.005847953216374269,0.005847953216374269,0.005847953216374269,0.005847953216374269,0.0
"el_pais","07-2007",0.013953488372093023,0.004651162790697674,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.013953488372093023,0.0,0.0,0.009302325581395349,0.0
"el_pais","08-2007",0.0148975791433892,0.00558659217877095,0.00186219739292365,0.0,0.0111731843575419,0.00186219739292365,0.0,0.0037243947858473,0.0,0.0148975791433892,0.0111731843575419,0.0074487895716946,0.00931098696461825,0.00186219739292365
"el_pais","09-2007",0.009779951100244499,0.003667481662591687,0.0,0.0,0.006112469437652812,0.0012224938875305623,0.0024449877750611247,0.0,0.003667481662591687,0.009779951100244499,0.007334963325183374,0.006112469437652812,0.008557457212713936,0.004889975550122249
"el_pais","10-2007",0.013201320132013201,0.0033003300330033004,0.0,0.0,0.006600660066006601,0.0011001100110011,0.0033003300330033004,0.0,0.0033003300330033004,0.013201320132013201,0.0088008800880088,0.0088008800880088,0.009900990099009901,0.0022002200220022
"el_pais","11-2007",0.022939677145284623,0.00594732370433305,0.0016992353440951572,0.0016992353440951572,0.00594732370433305,0.0,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.022939677145284623,0.016992353440951572,0.008496176720475786,0.021240441801189464,0.004248088360237893
"el_pais","12-2007",0.019451812555260833,0.004420866489832007,0.0,0.0,0.007073386383731211,0.00618921308576481,0.0035366931918656055,0.0,0.0017683465959328027,0.019451812555260833,0.016799292661361626,0.013262599469496022,0.016799292661361626,0.007957559681697613
"el_pais","01-2008",0.014111006585136407,0.0037629350893697085,0.0,0.0,0.005644402634054563,0.0,0.0037629350893697085,0.0009407337723424271,0.0028222013170272815,0.014111006585136407,0.008466603951081843,0.007525870178739417,0.012229539040451553,0.004703668861712135
"el_pais","02-2008",0.019909502262443438,0.005429864253393665,0.0009049773755656109,0.0,0.006334841628959276,0.0,0.0018099547511312218,0.0,0.0018099547511312218,0.019909502262443438,0.011764705882352941,0.006334841628959276,0.016289592760180997,0.0027149321266968325
"el_pais","03-2008",0.01821335646140503,0.003469210754553339,0.0017346053772766695,0.0,0.008673026886383347,0.0,0.0017346053772766695,0.0,0.0026019080659150044,0.01821335646140503,0.013009540329575022,0.008673026886383347,0.01647875108412836,0.005203816131830009
"el_pais","04-2008",0.017101710171017102,0.0072007200720072,0.0009000900090009,0.0,0.009900990099009901,0.0,0.004500450045004501,0.0,0.0,0.017101710171017102,0.0153015301530153,0.009900990099009901,0.0153015301530153,0.0036003600360036
"el_pais","05-2008",0.014873140857392825,0.004374453193350831,0.0,0.0,0.006124234470691163,0.0008748906386701663,0.0008748906386701663,0.0,0.0008748906386701663,0.014873140857392825,0.009623797025371828,0.007874015748031496,0.01399825021872266,0.0
"el_pais","06-2008",0.019650655021834062,0.008005822416302766,0.0,0.001455604075691412,0.010189228529839884,0.0,0.00363901018922853,0.0,0.0,0.019650655021834062,0.016739446870451237,0.011644832605531296,0.018922852983988356,0.008005822416302766
"el_pais","07-2008",0.00734779566130161,0.0013995801259622112,0.0,0.0006997900629811056,0.004548635409377187,0.0,0.0010496850944716584,0.0003498950314905528,0.0010496850944716584,0.00734779566130161,0.005248425472358292,0.0034989503149055285,0.006648005598320504,0.0010496850944716584
"el_pais","08-2008",0.0028129395218002813,0.0014064697609001407,0.0,0.0,0.0,0.0,0.0014064697609001407,0.0,0.0,0.0028129395218002813,0.0028129395218002813,0.0014064697609001407,0.0028129395218002813,0.0014064697609001407
"el_pais","09-2008",0.010067114093959731,0.0,0.0,0.0,0.003355704697986577,0.0,0.003355704697986577,0.0,0.0,0.010067114093959731,0.003355704697986577,0.003355704697986577,0.006711409395973154,0.003355704697986577
"el_pais","10-2008",0.03669724770642202,0.009174311926605505,0.001965923984272608,0.0,0.009174311926605505,0.0045871559633027525,0.010484927916120577,0.002621231979030144,0.003931847968545216,0.03669724770642202,0.02817824377457405,0.014416775884665793,0.027522935779816515,0.01310615989515072
"el_pais","11-2008",0.017482517482517484,0.0034965034965034965,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.017482517482517484,0.006993006993006993,0.0034965034965034965,0.006993006993006993,0.0034965034965034965
"el_pais","12-2008",0.027522935779816515,0.0045871559633027525,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.022935779816513763,0.027522935779816515,0.0045871559633027525,0.022935779816513763,0.027522935779816515,0.01834862385321101
"el_pais","01-2009",0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.0,0.0,0.006802721088435374,0.006802721088435374,0.0,0.006802721088435374,0.0
"el_pais","02-2009",0.008403361344537815,0.0,0.0,0.0,0.008403361344537815,0.0,0.008403361344537815,0.0,0.0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815
"el_pais","03-2009",0.017391304347826087,0.008695652173913044,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.017391304347826087,0.017391304347826087,0.0,0.017391304347826087,0.008695652173913044
"el_pais","04-2009",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","05-2009",0.013071895424836602,0.006535947712418301,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0,0.0,0.0,0.013071895424836602,0.006535947712418301,0.006535947712418301,0.013071895424836602,0.0
"el_pais","06-2009",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","07-2009",0.0008635578583765112,0.0002878526194588371,0.0,0.0,0.0002878526194588371,0.0005757052389176742,0.0,0.0,0.0,0.0008635578583765112,0.0005757052389176742,0.0005757052389176742,0.0005757052389176742,0.0002878526194588371
"el_pais","08-2009",0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.02857142857142857,0.02142857142857143,0.007142857142857143,0.02857142857142857,0.007142857142857143
"el_pais","09-2009",0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505
"el_pais","10-2009",0.01171875,0.0078125,0.0,0.00390625,0.00390625,0.0,0.00390625,0.00390625,0.0,0.01171875,0.0078125,0.00390625,0.0078125,0.0
"el_pais","11-2009",0.0067226890756302525,0.0016806722689075631,0.0,0.0,0.0033613445378151263,0.0016806722689075631,0.0016806722689075631,0.0,0.0033613445378151263,0.0067226890756302525,0.005042016806722689,0.0016806722689075631,0.005042016806722689,0.0
"el_pais","12-2009",0.013333333333333334,0.0,0.0,0.0,0.0,0.0022222222222222222,0.0022222222222222222,0.0,0.006666666666666667,0.013333333333333334,0.0022222222222222222,0.0022222222222222222,0.011111111111111112,0.0022222222222222222
"el_pais","01-2010",0.004987531172069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004987531172069825,0.0024937655860349127,0.004987531172069825,0.0024937655860349127,0.004987531172069825
"el_pais","02-2010",0.018205461638491547,0.007802340702210663,0.0039011703511053317,0.0013003901170351106,0.011703511053315995,0.002600780234070221,0.0,0.005201560468140442,0.0039011703511053317,0.018205461638491547,0.015604681404421327,0.006501950585175552,0.016905071521456438,0.005201560468140442
"el_pais","03-2010",0.01496792587312901,0.005702066999287242,0.0014255167498218105,0.0007127583749109052,0.002851033499643621,0.003563791874554526,0.0021382751247327157,0.0,0.0014255167498218105,0.01496792587312901,0.012829650748396294,0.006414825374198147,0.01496792587312901,0.003563791874554526
"el_pais","04-2010",0.023504273504273504,0.005341880341880342,0.0,0.003205128205128205,0.009615384615384616,0.004273504273504274,0.005341880341880342,0.004273504273504274,0.0,0.023504273504273504,0.018162393162393164,0.013888888888888888,0.021367521367521368,0.00641025641025641
"el_pais","05-2010",0.017509727626459144,0.0048638132295719845,0.0009727626459143969,0.0,0.010700389105058366,0.0,0.0,0.006809338521400778,0.0038910505836575876,0.017509727626459144,0.01264591439688716,0.009727626459143969,0.014591439688715954,0.008754863813229572
"el_pais","06-2010",0.012853470437017995,0.002570694087403599,0.0006426735218508997,0.0019280205655526992,0.006426735218508998,0.0006426735218508997,0.005141388174807198,0.0,0.0006426735218508997,0.012853470437017995,0.009640102827763496,0.007069408740359897,0.010282776349614395,0.005141388174807198
"el_pais","07-2010",0.018285714285714287,0.001142857142857143,0.0,0.0,0.002285714285714286,0.0005714285714285715,0.0017142857142857142,0.001142857142857143,0.005142857142857143,0.018285714285714287,0.008571428571428572,0.005142857142857143,0.014857142857142857,0.004
"el_pais","08-2010",0.00940623162845385,0.004703115814226925,0.0,0.0011757789535567313,0.0023515579071134627,0.0,0.0029394473838918285,0.0,0.0011757789535567313,0.00940623162845385,0.005878894767783657,0.0029394473838918285,0.007054673721340388,0.003527336860670194
"el_pais","09-2010",0.020804438280166437,0.0034674063800277394,0.0,0.0006934812760055479,0.0020804438280166435,0.0013869625520110957,0.0013869625520110957,0.0,0.004160887656033287,0.020804438280166437,0.012482662968099861,0.009708737864077669,0.014563106796116505,0.004160887656033287
"el_pais","10-2010",0.01916376306620209,0.004355400696864111,0.0,0.0,0.003484320557491289,0.0,0.002613240418118467,0.0,0.0,0.01916376306620209,0.006968641114982578,0.008710801393728223,0.009581881533101045,0.004355400696864111
"el_pais","11-2010",0.017605633802816902,0.002640845070422535,0.0008802816901408451,0.0008802816901408451,0.007922535211267605,0.0008802816901408451,0.00528169014084507,0.0,0.0008802816901408451,0.017605633802816902,0.01232394366197183,0.007042253521126761,0.01584507042253521,0.007922535211267605
"el_pais","12-2010",0.026026026026026026,0.002002002002002002,0.0,0.002002002002002002,0.011011011011011011,0.006006006006006006,0.006006006006006006,0.0,0.0,0.026026026026026026,0.01701701701701702,0.01001001001001001,0.015015015015015015,0.002002002002002002
